preprocess,seed_a,seed_b,ari,nmi,label_agreement,centroid_cosine
center_l2,5,7,0.1775579556746025,0.1876401335260243,0.5236121324842837,0.3851176127791405
center_l2,5,8,0.1680087778059665,0.1523771130520164,0.5862773613506529,0.5482794245084127
center_l2,5,9,0.3092811638369096,0.2666660144441615,0.6957392524977383,0.7045278151830038
center_l2,5,10,0.5862509174225712,0.5099414611271353,0.8434776300038583,0.8928816318511963
center_l2,5,11,0.21169250904205272,0.20510356890213127,0.5524241994541196,0.43633084495862323
center_l2,5,12,0.09071153454303822,0.0923704756674278,0.48677234718700085,0.2818923244873683
center_l2,5,13,0.2210399895809012,0.23232278815858082,0.5884175732613114,0.528508186340332
center_l2,5,14,0.288960378352419,0.24872120219343297,0.6834190187562588,0.6685052116711935
center_l2,5,15,0.23587316181738216,0.21896999189441843,0.5821728152415625,0.5134998559951782
center_l2,5,16,0.4191657152501426,0.3887938006173492,0.7531633255397522,0.7742807070414225
center_l2,5,17,0.36864318187368333,0.3384572169902327,0.7193233544716359,0.7107644478480021
center_l2,5,18,0.2043256639372589,0.17980572906864262,0.6216903387074967,0.5931379099686941
center_l2,5,19,0.2168517621307772,0.20138769022608252,0.5959990018939831,0.5490210056304932
center_l2,6,7,0.13560236607929335,0.12865805625441995,0.5308319125711892,0.3894498497247696
center_l2,6,8,0.17727751424609303,0.1568393398151735,0.601173104340552,0.556306372086207
center_l2,6,9,0.22919466160706975,0.2186804653614162,0.6356484336440873,0.6027899583180746
center_l2,6,10,0.18553828524505375,0.1611348138031301,0.615728084263012,0.581969420115153
center_l2,6,11,0.1014146582484248,0.09454963455764094,0.48384068557132226,0.3359905232985814
center_l2,6,12,0.054311766810716026,0.0506350763892361,0.4671685776879336,0.25802282989025116
center_l2,6,13,0.15685329398365522,0.1404072772725408,0.5877767188473854,0.52139812707901
center_l2,6,14,0.3834006013827141,0.335430673433537,0.7426150597489566,0.7544757723808289
center_l2,6,15,0.12010780529598991,0.10462345861727772,0.5606102077225705,0.48535484075546265
center_l2,6,16,0.09769505164734844,0.10219534986992507,0.4563773808071248,0.3087429404258728
center_l2,6,17,0.15569258927492705,0.13870973300758366,0.5864664298912966,0.5373487075169882
center_l2,6,18,0.25530278175840404,0.23826417062470387,0.650727748996123,0.6305652360121409
center_l2,6,19,0.10492223695059642,0.09675116812272955,0.5197768991220404,0.4196342925230662
center_l2,7,8,0.22181478632401178,0.19859097243242488,0.6262917393536275,0.5699574848016103
center_l2,7,9,0.11487512806985277,0.11987859386863733,0.4735221600421227,0.2993111312389374
